PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 5,2009,42,9.06808,9.31438,1947,1761,,6946,463,152,11269,286,120985
HHS Regions,Region 5,2009,43,8.83227,9.05224,1835,1842,,6696,428,158,10959,292,121064
HHS Regions,Region 5,2009,44,7.53863,7.68449,1624,1475,,5138,378,161,8776,290,114204
HHS Regions,Region 5,2009,45,5.35622,5.6156,1301,1159,,3409,320,145,6334,296,112793
HHS Regions,Region 5,2009,46,3.63265,3.8366,1037,816,,1967,220,115,4155,288,108299
HHS Regions,Region 5,2009,47,2.66576,2.94724,693,488,,895,151,88,2315,281,78548
HHS Regions,Region 5,2009,48,1.86559,1.99419,612,445,,725,139,71,1992,268,99890
HHS Regions,Region 5,2009,49,1.84813,2.04581,580,400,,724,112,73,1889,266,92335
HHS Regions,Region 5,2009,50,1.47727,1.57256,457,290,,540,87,74,1448,271,92079
HHS Regions,Region 5,2009,51,1.84525,2.26187,650,248,,404,88,64,1454,252,64283
HHS Regions,Region 5,2009,52,1.91161,2.23593,640,270,,311,106,90,1417,247,63374
HHS Regions,Region 5,2010,1,1.33327,1.59514,601,265,,296,87,65,1314,248,82375
HHS Regions,Region 5,2010,2,1.1942,1.39766,513,235,,326,98,67,1239,252,88648
HHS Regions,Region 5,2010,3,1.24082,1.44063,578,199,,408,87,54,1326,267,92043
HHS Regions,Region 5,2010,4,1.21244,1.42812,556,205,,425,77,56,1319,262,92359
HHS Regions,Region 5,2010,5,1.34788,1.53288,552,234,,517,81,57,1441,264,94006
HHS Regions,Region 5,2010,6,1.42853,1.65296,594,244,,509,87,59,1493,256,90323
HHS Regions,Region 5,2010,7,1.29888,1.55514,518,225,,522,91,51,1407,252,90474
HHS Regions,Region 5,2010,8,1.11028,1.22287,399,203,,421,77,52,1152,257,94205
HHS Regions,Region 5,2010,9,1.04203,1.14895,361,193,,358,73,47,1032,245,89821
HHS Regions,Region 5,2010,10,0.901401,0.995323,293,170,,326,67,40,896,250,90021
HHS Regions,Region 5,2010,11,0.902606,1.04694,317,198,,311,56,40,922,247,88066
HHS Regions,Region 5,2010,12,0.827048,0.918325,303,128,,244,38,41,754,234,82106
HHS Regions,Region 5,2010,13,0.763555,0.877763,246,166,,220,55,43,730,235,83166
HHS Regions,Region 5,2010,14,0.674451,0.776137,222,138,,223,44,43,670,234,86325
HHS Regions,Region 5,2010,15,0.650239,0.781345,239,143,,247,40,37,706,231,90357
HHS Regions,Region 5,2010,16,0.569093,0.680215,181,113,,206,33,30,563,211,82768
HHS Regions,Region 5,2010,17,0.592188,0.714202,209,107,,215,42,36,609,215,85270
HHS Regions,Region 5,2010,18,0.588034,0.744261,225,111,,203,33,34,606,214,81423
HHS Regions,Region 5,2010,19,0.565158,0.642029,184,96,,150,29,25,484,199,75386
HHS Regions,Region 5,2010,20,0.657666,0.85381,274,124,,169,45,35,647,198,75778
HHS Regions,Region 5,2010,21,0.597874,0.808413,266,90,,177,31,31,595,191,73601
HHS Regions,Region 5,2010,22,0.694852,0.963509,288,79,,182,27,21,597,190,61961
HHS Regions,Region 5,2010,23,0.625239,0.802068,261,93,,153,26,38,571,193,71191
HHS Regions,Region 5,2010,24,0.685235,0.858955,254,87,,168,36,28,573,192,66709
HHS Regions,Region 5,2010,25,0.635145,0.816002,248,88,,162,41,26,565,190,69240
HHS Regions,Region 5,2010,26,0.526275,0.7314,203,81,,142,31,25,482,190,65901
HHS Regions,Region 5,2010,27,0.64949,0.823574,196,83,,140,38,24,481,178,58404
HHS Regions,Region 5,2010,28,0.584884,0.681269,148,76,,153,34,26,437,178,64145
HHS Regions,Region 5,2010,29,0.515754,0.527729,81,70,,123,37,23,334,178,63290
HHS Regions,Region 5,2010,30,0.47521,0.510097,101,68,,108,23,17,317,173,62145
HHS Regions,Region 5,2010,31,0.469681,0.645845,161,66,,133,17,25,402,169,62244
HHS Regions,Region 5,2010,32,0.584902,0.661116,158,78,,150,25,40,451,178,68218
HHS Regions,Region 5,2010,33,0.613539,0.778574,188,78,,169,41,24,500,168,64220
HHS Regions,Region 5,2010,34,0.541997,0.645289,125,92,,150,37,20,424,167,65707
HHS Regions,Region 5,2010,35,0.550614,0.686492,131,87,,188,30,19,455,162,66279
HHS Regions,Region 5,2010,36,0.658989,0.853224,203,82,,203,42,28,558,172,65399
HHS Regions,Region 5,2010,37,0.733306,0.833369,179,106,,231,42,31,589,172,70677
HHS Regions,Region 5,2010,38,0.710295,0.828639,218,119,,245,36,38,656,180,79166
HHS Regions,Region 5,2010,39,0.613513,0.707688,174,85,,194,38,30,521,177,73620
HHS Regions,Region 5,2010,40,0.673682,0.835133,188,156,,303,60,51,758,262,90764
HHS Regions,Region 5,2010,41,0.754806,0.923484,278,161,,338,60,63,900,284,97457
HHS Regions,Region 5,2010,42,0.863591,1.00959,337,184,,346,67,53,987,278,97762
HHS Regions,Region 5,2010,43,0.861809,0.988713,324,202,,348,73,56,1003,288,101445
HHS Regions,Region 5,2010,44,1.02943,1.12626,370,190,,411,93,65,1129,287,100243
HHS Regions,Region 5,2010,45,0.948068,1.07912,335,194,,383,90,71,1073,282,99433
HHS Regions,Region 5,2010,46,0.948368,1.08154,388,187,,382,76,39,1072,280,99118
HHS Regions,Region 5,2010,47,1.03662,1.26375,331,167,,303,61,55,917,284,72562
HHS Regions,Region 5,2010,48,0.926949,1.06968,328,179,,378,88,64,1037,288,96945
HHS Regions,Region 5,2010,49,0.964041,1.15761,362,207,,385,79,58,1091,286,94246
HHS Regions,Region 5,2010,50,1.06663,1.30506,380,213,,418,70,57,1138,290,87199
HHS Regions,Region 5,2010,51,1.38365,1.91246,535,231,,409,101,65,1341,275,70119
HHS Regions,Region 5,2010,52,1.69891,2.35286,642,320,,447,99,105,1613,273,68555
HHS Regions,Region 5,2011,1,1.52658,1.92114,563,361,,525,134,94,1677,276,87292
HHS Regions,Region 5,2011,2,1.73968,2.17022,610,393,,715,111,99,1928,276,88839
HHS Regions,Region 5,2011,3,2.44083,2.96976,760,469,,1259,137,95,2720,277,91590
HHS Regions,Region 5,2011,4,3.33709,3.83761,897,687,,1966,158,75,3783,275,98577
HHS Regions,Region 5,2011,5,3.78044,4.24329,860,812,,1763,191,82,3708,281,87385
HHS Regions,Region 5,2011,6,3.3294,3.65033,831,768,,1780,193,96,3668,284,100484
HHS Regions,Region 5,2011,7,3.31857,3.60457,850,699,,1827,187,96,3659,275,101510
HHS Regions,Region 5,2011,8,3.13872,3.39766,852,632,,1471,183,98,3236,273,95242
HHS Regions,Region 5,2011,9,2.85753,3.09787,859,522,,1304,172,105,2962,277,95614
HHS Regions,Region 5,2011,10,2.51636,2.6587,761,470,,1085,140,101,2557,271,96175
HHS Regions,Region 5,2011,11,2.40202,2.54729,826,383,,821,88,97,2215,261,86955
HHS Regions,Region 5,2011,12,1.61533,1.88433,581,277,,681,104,74,1717,260,91120
HHS Regions,Region 5,2011,13,1.52675,1.74932,557,264,,561,92,84,1558,253,89063
HHS Regions,Region 5,2011,14,1.2669,1.50218,467,177,,507,80,64,1295,250,86208
HHS Regions,Region 5,2011,15,0.902013,1.05834,310,155,,349,60,55,929,250,87779
HHS Regions,Region 5,2011,16,0.853615,1.09488,345,137,,331,39,40,892,242,81470
HHS Regions,Region 5,2011,17,0.774965,0.95721,310,104,,253,44,46,757,238,79084
HHS Regions,Region 5,2011,18,0.751988,0.90715,250,105,,264,53,42,714,234,78708
HHS Regions,Region 5,2011,19,0.764519,1.02856,320,115,,282,34,36,787,227,76515
HHS Regions,Region 5,2011,20,0.767403,0.903942,210,109,,212,51,34,616,216,68146
HHS Regions,Region 5,2011,21,0.636552,0.824154,211,86,,169,34,29,529,207,64187
HHS Regions,Region 5,2011,22,0.821782,1.14252,279,95,,227,34,40,675,204,59080
HHS Regions,Region 5,2011,23,0.584781,0.810229,219,88,,157,27,40,531,204,65537
HHS Regions,Region 5,2011,24,0.50683,0.707976,157,62,,149,28,32,428,202,60454
HHS Regions,Region 5,2011,25,0.539359,0.703093,131,94,,153,22,24,424,193,60305
HHS Regions,Region 5,2011,26,0.636735,0.865801,195,91,,150,39,31,506,191,58443
HHS Regions,Region 5,2011,27,0.739607,1.01588,196,87,,130,32,40,485,183,47742
HHS Regions,Region 5,2011,28,0.401721,0.544218,124,64,,89,24,27,328,188,60270
HHS Regions,Region 5,2011,29,0.482063,0.708499,182,62,,126,24,24,418,187,58998
HHS Regions,Region 5,2011,30,0.440356,0.700266,163,60,,140,28,25,416,181,59406
HHS Regions,Region 5,2011,31,0.580668,0.83599,160,85,,144,19,30,438,182,52393
HHS Regions,Region 5,2011,32,0.460299,0.666306,162,71,,130,18,13,394,178,59132
HHS Regions,Region 5,2011,33,0.518811,0.736958,162,74,,162,23,22,443,182,60112
HHS Regions,Region 5,2011,34,0.55474,0.778956,207,74,,176,31,24,512,188,65729
HHS Regions,Region 5,2011,35,0.623698,0.860658,196,98,,214,24,20,552,192,64137
HHS Regions,Region 5,2011,36,0.658056,0.96108,211,84,,216,33,20,564,184,58684
HHS Regions,Region 5,2011,37,0.659795,0.864708,201,87,,246,37,25,596,194,68925
HHS Regions,Region 5,2011,38,0.838953,1.08681,254,110,,275,44,25,708,192,65145
HHS Regions,Region 5,2011,39,0.895283,1.07861,266,104,,316,36,27,749,192,69441
HHS Regions,Region 5,2011,40,0.941375,1.20081,473,187,,440,73,59,1232,289,102597
HHS Regions,Region 5,2011,41,0.943071,1.15466,459,180,,462,71,41,1213,292,105053
HHS Regions,Region 5,2011,42,1.05026,1.19336,462,173,,457,65,49,1206,295,101059
HHS Regions,Region 5,2011,43,0.998187,1.15846,435,147,,506,61,41,1190,294,102723
HHS Regions,Region 5,2011,44,1.0916,1.26719,433,199,,564,67,38,1301,299,102668
HHS Regions,Region 5,2011,45,1.11771,1.24388,421,215,,496,69,54,1255,299,100894
HHS Regions,Region 5,2011,46,1.02063,1.22069,448,194,,481,64,48,1235,297,101172
HHS Regions,Region 5,2011,47,1.24569,1.49326,434,178,,400,79,55,1146,299,76745
HHS Regions,Region 5,2011,48,1.05945,1.22097,458,190,,427,93,41,1209,298,99020
HHS Regions,Region 5,2011,49,1.0058,1.14749,353,188,,423,91,41,1096,294,95513
HHS Regions,Region 5,2011,50,1.14913,1.35855,441,185,,410,89,59,1184,286,87152
HHS Regions,Region 5,2011,51,1.24805,1.4839,476,205,,383,68,48,1180,280,79520
HHS Regions,Region 5,2011,52,1.54444,1.92713,653,236,,327,83,72,1371,280,71142
HHS Regions,Region 5,2012,1,1.24644,1.52881,530,221,,325,89,75,1240,288,81109
HHS Regions,Region 5,2012,2,1.15541,1.3455,478,210,,400,86,84,1258,289,93497
HHS Regions,Region 5,2012,3,1.17979,1.41144,541,184,,380,83,62,1250,286,88562
HHS Regions,Region 5,2012,4,1.2699,1.45821,554,206,,542,76,57,1435,287,98408
HHS Regions,Region 5,2012,5,1.45574,1.78312,706,243,,551,89,70,1659,276,93039
HHS Regions,Region 5,2012,6,1.39672,1.63845,575,244,,536,84,59,1498,274,91428
HHS Regions,Region 5,2012,7,1.55473,1.9682,719,269,,687,111,98,1884,275,95722
HHS Regions,Region 5,2012,8,1.77323,2.25828,814,322,,807,136,84,2163,274,95781
HHS Regions,Region 5,2012,9,1.81172,2.3062,804,341,,816,119,89,2169,264,94051
HHS Regions,Region 5,2012,10,2.04753,2.71249,857,342,,1038,122,98,2457,252,90581
HHS Regions,Region 5,2012,11,2.39583,3.13085,935,459,,1122,173,121,2810,261,89752
HHS Regions,Region 5,2012,12,1.88008,2.37347,734,353,,842,135,110,2174,255,91596
HHS Regions,Region 5,2012,13,1.34651,1.6846,539,238,,578,116,60,1531,253,90882
HHS Regions,Region 5,2012,14,1.44358,1.7253,488,258,,541,95,82,1464,247,84855
HHS Regions,Region 5,2012,15,1.15046,1.51455,456,226,,467,88,69,1306,240,86230
HHS Regions,Region 5,2012,16,1.0351,1.32771,379,207,,454,86,58,1184,246,89176
HHS Regions,Region 5,2012,17,0.935815,1.25156,351,201,,436,66,59,1113,248,88929
HHS Regions,Region 5,2012,18,1.04643,1.30865,341,177,,403,73,65,1059,236,80923
HHS Regions,Region 5,2012,19,0.959535,1.10342,265,135,,311,69,41,821,223,74405
HHS Regions,Region 5,2012,20,0.815303,1.04001,274,122,,243,64,43,746,220,71730
HHS Regions,Region 5,2012,21,0.664607,0.954904,240,93,,206,40,41,620,198,64928
HHS Regions,Region 5,2012,22,0.756688,1.09501,267,112,,194,44,29,646,203,58995
HHS Regions,Region 5,2012,23,0.64147,0.96736,256,101,,166,42,39,604,199,62438
HHS Regions,Region 5,2012,24,0.528765,0.774507,195,90,,130,31,26,472,186,60942
HHS Regions,Region 5,2012,25,0.570694,0.813344,242,75,,122,27,26,492,186,60491
HHS Regions,Region 5,2012,26,0.545464,0.8244,225,89,,112,39,21,486,184,58952
HHS Regions,Region 5,2012,27,0.708251,0.962452,199,77,,149,32,29,486,187,50496
HHS Regions,Region 5,2012,28,0.611442,0.842733,225,83,,143,44,22,517,186,61348
HHS Regions,Region 5,2012,29,0.498103,0.79474,198,75,,148,30,24,475,180,59768
HHS Regions,Region 5,2012,30,0.607256,0.8756,229,91,,157,40,28,545,195,62243
HHS Regions,Region 5,2012,31,0.716939,1.06037,252,111,,175,36,33,607,195,57244
HHS Regions,Region 5,2012,32,0.61208,0.842252,188,70,,161,37,28,484,197,57465
HHS Regions,Region 5,2012,33,0.490029,0.811346,212,93,,150,37,32,524,200,64584
HHS Regions,Region 5,2012,34,0.619186,0.921397,276,87,,217,34,34,648,201,70328
HHS Regions,Region 5,2012,35,0.651238,0.982919,264,121,,267,34,31,717,205,72946
HHS Regions,Region 5,2012,36,0.745864,1.05881,245,131,,217,37,27,657,194,62051
HHS Regions,Region 5,2012,37,0.763046,1.1181,283,139,,332,57,49,860,201,76916
HHS Regions,Region 5,2012,38,0.831471,1.11213,242,159,,346,41,39,827,206,74362
HHS Regions,Region 5,2012,39,0.795032,1.09653,313,126,,295,48,40,822,211,74964
HHS Regions,Region 5,2012,40,1.0259,1.19206,367,160,,447,81,45,1100,270,92277
HHS Regions,Region 5,2012,41,0.970531,1.18175,385,167,,450,60,65,1127,272,95367
HHS Regions,Region 5,2012,42,1.00308,1.23319,422,196,,467,78,51,1214,276,98444
HHS Regions,Region 5,2012,43,0.951917,1.17471,382,184,,432,69,62,1129,273,96109
HHS Regions,Region 5,2012,44,1.0639,1.32829,421,192,,497,93,50,1253,268,94332
HHS Regions,Region 5,2012,45,1.14892,1.43007,449,235,,521,121,66,1392,276,97338
HHS Regions,Region 5,2012,46,1.21418,1.46109,456,229,,524,105,70,1384,276,94724
HHS Regions,Region 5,2012,47,1.56902,1.83668,481,212,,493,94,65,1345,275,73230
HHS Regions,Region 5,2012,48,1.54942,1.81878,596,331,,694,136,81,1838,285,101057
HHS Regions,Region 5,2012,49,2.13984,2.5101,711,405,,1066,171,119,2472,275,98482
HHS Regions,Region 5,2012,50,2.96882,3.40169,953,542,,1493,247,154,3389,280,99627
HHS Regions,Region 5,2012,51,4.16172,4.55663,1131,762,,1620,295,197,4005,268,87894
HHS Regions,Region 5,2012,52,5.71232,5.99424,1116,828,,1208,397,340,3889,267,64879
HHS Regions,Region 5,2013,1,4.48158,4.65144,968,874,,850,498,355,3545,277,76213
HHS Regions,Region 5,2013,2,3.82974,3.96729,958,941,,1302,457,335,3993,280,100648
HHS Regions,Region 5,2013,3,3.70465,3.8255,934,703,,1560,336,285,3818,283,99804
HHS Regions,Region 5,2013,4,3.31545,3.45205,776,562,,1379,250,185,3152,279,91308
HHS Regions,Region 5,2013,5,2.97914,3.17701,799,500,,1244,245,188,2976,269,93673
HHS Regions,Region 5,2013,6,2.68669,2.89049,692,530,,1140,206,151,2719,272,94067
HHS Regions,Region 5,2013,7,2.43442,2.65489,639,440,,1020,200,138,2437,265,91793
HHS Regions,Region 5,2013,8,2.29596,2.43505,562,388,,919,164,149,2182,270,89608
HHS Regions,Region 5,2013,9,2.14368,2.41769,601,389,,893,196,129,2208,263,91327
HHS Regions,Region 5,2013,10,1.9789,2.24547,594,347,,753,167,103,1964,266,87465
HHS Regions,Region 5,2013,11,2.14009,2.45176,531,350,,807,198,119,2005,257,81778
HHS Regions,Region 5,2013,12,1.77107,2.11537,510,312,,694,157,114,1787,261,84477
HHS Regions,Region 5,2013,13,1.5748,1.908,464,291,,571,152,87,1565,259,82023
HHS Regions,Region 5,2013,14,1.39945,1.73596,452,270,,515,116,103,1456,255,83873
HHS Regions,Region 5,2013,15,1.22036,1.45884,401,232,,405,112,92,1242,254,85136
HHS Regions,Region 5,2013,16,1.13168,1.36569,342,202,,417,100,95,1156,254,84646
HHS Regions,Region 5,2013,17,0.971924,1.23527,338,175,,390,91,69,1063,255,86054
HHS Regions,Region 5,2013,18,0.843975,1.12282,330,140,,334,56,62,922,252,82115
HHS Regions,Region 5,2013,19,0.857398,1.16595,340,157,,295,77,58,927,238,79506
HHS Regions,Region 5,2013,20,0.852781,1.21809,329,113,,271,68,74,855,234,70192
HHS Regions,Region 5,2013,21,0.816745,1.10151,272,121,,232,54,78,757,218,68724
HHS Regions,Region 5,2013,22,0.994613,1.297,293,112,,222,75,70,772,215,59522
HHS Regions,Region 5,2013,23,0.878761,1.22065,299,130,,233,75,76,813,207,66604
HHS Regions,Region 5,2013,24,0.860912,1.18467,266,122,,181,61,57,687,208,57991
HHS Regions,Region 5,2013,25,0.793133,1.09397,246,122,,185,71,64,688,205,62890
HHS Regions,Region 5,2013,26,0.771008,1.00396,239,106,,179,56,69,649,206,64644
HHS Regions,Region 5,2013,27,0.92703,1.09102,230,76,,185,48,48,587,203,53803
HHS Regions,Region 5,2013,28,0.717799,0.948489,225,107,,170,65,55,622,202,65578
HHS Regions,Region 5,2013,29,0.666799,0.827758,173,100,,166,46,26,511,196,61733
HHS Regions,Region 5,2013,30,0.624777,0.81389,200,91,,139,63,40,533,206,65488
HHS Regions,Region 5,2013,31,0.669585,0.798004,182,98,,133,41,29,483,194,60526
HHS Regions,Region 5,2013,32,0.538487,0.713946,151,83,,138,38,40,450,194,63030
HHS Regions,Region 5,2013,33,0.722201,0.883865,190,106,,156,55,38,545,190,61661
HHS Regions,Region 5,2013,34,0.64833,0.77196,170,108,,162,45,35,520,190,67361
HHS Regions,Region 5,2013,35,0.731347,0.839949,186,112,,185,52,48,583,189,69409
HHS Regions,Region 5,2013,36,0.730498,0.941123,205,108,,225,50,37,625,198,66410
HHS Regions,Region 5,2013,37,0.819736,1.03654,237,109,,304,54,44,748,198,72163
HHS Regions,Region 5,2013,38,0.886773,1.13413,285,132,,283,75,31,806,194,71068
HHS Regions,Region 5,2013,39,0.887615,1.13465,265,135,,307,69,52,828,199,72974
HHS Regions,Region 5,2013,40,0.885838,1.13913,402,207,,435,110,76,1230,270,107977
HHS Regions,Region 5,2013,41,1.03914,1.24152,480,244,,470,100,93,1387,283,111718
HHS Regions,Region 5,2013,42,0.987201,1.24377,453,227,,495,119,87,1381,280,111033
HHS Regions,Region 5,2013,43,1.11493,1.34964,501,241,,557,122,91,1512,285,112030
HHS Regions,Region 5,2013,44,1.17731,1.41782,546,245,,558,129,97,1575,287,111086
HHS Regions,Region 5,2013,45,1.2143,1.45459,540,262,,572,145,84,1603,282,110203
HHS Regions,Region 5,2013,46,1.16591,1.43983,568,277,,533,123,96,1597,288,110916
HHS Regions,Region 5,2013,47,1.20015,1.49496,553,267,,568,121,73,1582,289,105822
HHS Regions,Region 5,2013,48,1.68542,1.98714,550,277,,478,125,97,1527,286,76844
HHS Regions,Region 5,2013,49,1.56576,1.91821,716,356,,656,162,119,2009,290,104733
HHS Regions,Region 5,2013,50,1.72177,2.08861,694,381,,693,154,89,2011,290,96284
HHS Regions,Region 5,2013,51,2.14509,2.51292,831,544,,814,200,120,2509,290,99844
HHS Regions,Region 5,2013,52,3.59674,4.03615,980,656,,813,253,134,2836,291,70265
HHS Regions,Region 5,2014,1,3.3706,3.89165,961,802,,644,376,211,2994,290,76934
HHS Regions,Region 5,2014,2,2.79666,3.08383,830,732,,671,356,171,2760,306,89499
HHS Regions,Region 5,2014,3,2.51919,2.6772,776,717,,854,344,195,2886,300,107799
HHS Regions,Region 5,2014,4,2.64636,2.69733,735,573,,967,269,157,2701,304,100136
HHS Regions,Region 5,2014,5,2.22933,2.27611,586,524,,783,243,128,2264,305,99468
HHS Regions,Region 5,2014,6,2.03344,2.05615,552,443,,791,214,105,2105,308,102376
HHS Regions,Region 5,2014,7,1.91478,1.94789,596,430,,735,177,114,2052,296,105345
HHS Regions,Region 5,2014,8,1.98346,2.00191,606,437,,742,206,129,2120,299,105899
HHS Regions,Region 5,2014,9,1.81723,1.88872,605,387,,773,200,120,2085,297,110392
HHS Regions,Region 5,2014,10,1.75243,1.76914,553,384,,649,187,97,1870,292,105701
HHS Regions,Region 5,2014,11,1.64571,1.77612,578,357,,632,179,108,1854,287,104385
HHS Regions,Region 5,2014,12,1.61678,1.65121,492,375,,573,170,121,1731,287,104832
HHS Regions,Region 5,2014,13,1.50233,1.68954,556,367,,597,170,99,1789,284,105887
HHS Regions,Region 5,2014,14,1.45804,1.64196,545,345,,575,183,133,1781,281,108468
HHS Regions,Region 5,2014,15,1.33854,1.57427,574,338,,539,185,95,1731,277,109956
HHS Regions,Region 5,2014,16,1.22855,1.43858,467,298,,453,157,105,1480,264,102879
HHS Regions,Region 5,2014,17,1.21509,1.47101,512,328,,453,145,103,1541,263,104758
HHS Regions,Region 5,2014,18,1.21623,1.39635,403,293,,493,153,104,1446,261,103556
HHS Regions,Region 5,2014,19,1.2569,1.55181,538,264,,471,142,87,1502,256,96790
HHS Regions,Region 5,2014,20,1.177,1.3623,402,218,,355,181,83,1239,252,90949
HHS Regions,Region 5,2014,21,1.2187,1.4297,425,216,,352,122,63,1178,228,82395
HHS Regions,Region 5,2014,22,0.754199,1.20369,349,163,,249,93,69,923,230,76681
HHS Regions,Region 5,2014,23,0.852767,1.19401,364,190,,260,116,72,1002,217,83919
HHS Regions,Region 5,2014,24,0.813025,1.13225,299,168,,244,100,65,876,202,77368
HHS Regions,Region 5,2014,25,0.761923,1.09123,300,151,,229,104,69,853,203,78169
HHS Regions,Region 5,2014,26,0.761998,0.923741,244,113,,177,73,39,646,190,69933
HHS Regions,Region 5,2014,27,0.697358,0.809821,209,77,,129,51,38,504,174,62236
HHS Regions,Region 5,2014,28,0.528833,0.726552,209,85,,117,44,40,495,173,68130
HHS Regions,Region 5,2014,29,0.487223,0.650579,174,90,,114,47,29,454,171,69784
HHS Regions,Region 5,2014,30,0.477651,0.63345,182,87,,107,33,38,447,171,70566
HHS Regions,Region 5,2014,31,0.547902,0.651512,176,84,,128,35,35,458,173,70298
HHS Regions,Region 5,2014,32,0.60005,0.703334,176,103,,137,40,22,478,170,67962
HHS Regions,Region 5,2014,33,0.585832,0.702245,157,114,,138,44,34,487,172,69349
HHS Regions,Region 5,2014,34,0.543032,0.747741,165,113,,167,44,34,523,168,69944
HHS Regions,Region 5,2014,35,0.550582,0.682008,155,94,,187,43,26,505,168,74046
HHS Regions,Region 5,2014,36,0.704256,0.932002,239,131,,262,56,25,713,190,76502
HHS Regions,Region 5,2014,37,0.870702,1.3048,372,182,,476,97,57,1184,197,90742
HHS Regions,Region 5,2014,38,0.968542,1.34266,384,207,,473,97,56,1217,195,90641
HHS Regions,Region 5,2014,39,0.781532,1.13788,289,199,,354,101,56,999,196,87795
HHS Regions,Region 5,2014,40,0.744546,1.01395,358,181,,400,80,64,1083,261,106810
HHS Regions,Region 5,2014,41,0.810322,1.04025,338,182,,443,105,48,1116,271,107282
HHS Regions,Region 5,2014,42,0.881259,1.13501,401,190,,471,100,65,1227,276,108105
HHS Regions,Region 5,2014,43,1.01134,1.19461,394,247,,506,101,84,1332,278,111501
HHS Regions,Region 5,2014,44,1.06422,1.26694,456,240,,558,122,65,1441,285,113739
HHS Regions,Region 5,2014,45,1.18259,1.41913,490,249,,705,106,76,1626,283,114577
HHS Regions,Region 5,2014,46,1.23456,1.51924,557,272,,715,115,59,1718,286,113083
HHS Regions,Region 5,2014,47,1.46924,1.82442,588,323,,831,129,79,1950,277,106883
HHS Regions,Region 5,2014,48,1.85963,2.60148,692,325,,985,132,127,2261,288,86912
HHS Regions,Region 5,2014,49,2.40791,3.11597,1018,558,,1618,235,205,3634,291,116625
HHS Regions,Region 5,2014,50,3.87368,4.43107,1251,822,,2599,343,273,5288,289,119339
HHS Regions,Region 5,2014,51,4.89175,5.21334,1547,940,,2629,433,350,5899,284,113152
HHS Regions,Region 5,2014,52,6.61818,6.11677,1198,974,,1531,462,518,4683,277,76560
HHS Regions,Region 5,2014,53,4.81118,4.56835,1184,840,,895,439,460,3818,278,83575
HHS Regions,Region 5,2015,1,3.18768,3.09148,807,667,,787,343,287,2891,282,93515
HHS Regions,Region 5,2015,2,2.61885,2.47511,701,477,,855,284,201,2518,287,101733
HHS Regions,Region 5,2015,3,2.25666,2.19637,690,394,,794,207,145,2230,282,101531
HHS Regions,Region 5,2015,4,1.91831,1.99028,695,359,,691,175,119,2039,270,102448
HHS Regions,Region 5,2015,5,1.90558,1.99139,655,282,,703,171,99,1910,272,95913
HHS Regions,Region 5,2015,6,1.87613,2.00117,777,342,,762,194,116,2191,279,109486
HHS Regions,Region 5,2015,7,1.82722,1.98855,700,347,,740,179,101,2067,284,103945
HHS Regions,Region 5,2015,8,1.6269,1.84283,644,364,,701,167,129,2005,280,108800
HHS Regions,Region 5,2015,9,1.76895,2.04404,633,413,,743,174,121,2084,266,101955
HHS Regions,Region 5,2015,10,1.84069,2.08168,639,397,,870,215,130,2251,263,108134
HHS Regions,Region 5,2015,11,1.89009,2.20639,680,448,,858,229,127,2342,268,106146
HHS Regions,Region 5,2015,12,2.01196,2.26263,665,410,,833,230,138,2276,259,100591
HHS Regions,Region 5,2015,13,1.80398,2.18224,671,401,,844,174,93,2183,262,100035
HHS Regions,Region 5,2015,14,1.66844,1.9831,615,433,,654,198,109,2009,253,101306
HHS Regions,Region 5,2015,15,1.42249,1.62119,544,329,,556,175,113,1717,261,105910
HHS Regions,Region 5,2015,16,1.21027,1.41614,427,273,,500,129,67,1396,250,98578
HHS Regions,Region 5,2015,17,1.22808,1.41633,456,220,,557,106,82,1421,256,100330
HHS Regions,Region 5,2015,18,1.04621,1.26549,380,240,,476,88,67,1251,252,98855
HHS Regions,Region 5,2015,19,1.00154,1.19592,367,193,,374,103,57,1094,237,91478
HHS Regions,Region 5,2015,20,0.842797,1.11277,349,169,,297,102,44,961,234,86361
HHS Regions,Region 5,2015,21,0.716242,0.980323,248,109,,230,63,46,696,225,70997
HHS Regions,Region 5,2015,22,0.682971,0.96625,248,117,,223,67,43,698,207,72238
HHS Regions,Region 5,2015,23,0.642671,0.888264,231,112,,208,63,37,651,215,73289
HHS Regions,Region 5,2015,24,0.548483,0.753907,182,118,,158,52,38,548,212,72688
HHS Regions,Region 5,2015,25,0.632007,0.897927,238,122,,191,63,47,661,207,73614
HHS Regions,Region 5,2015,26,0.560284,0.821031,196,80,,165,46,48,535,195,65162
HHS Regions,Region 5,2015,27,0.589775,0.785497,180,111,,163,67,44,565,188,71929
HHS Regions,Region 5,2015,28,0.50997,0.735135,173,100,,170,51,50,544,195,74000
HHS Regions,Region 5,2015,29,0.503062,0.725861,183,109,,141,39,31,503,180,69297
HHS Regions,Region 5,2015,30,0.581513,0.796939,150,115,,176,64,49,554,181,69516
